user_id,month,year,age,city,marital_status,dependents,monthly_income,bonus,expense_rent,expense_food,expense_transport,expense_utilities,expense_education,expense_healthcare,expense_entertainment,expense_shopping,expense_other,total_expenses,net_savings,savings_rate
USER0469,12,2025,29,Chittagong,Married,4,48451.43,29469.76,13475.21,13078.09,2554.92,2065.74,5837.8,2816.72,3867.31,1038.53,1800.07,46534.4,31386.79,64.78
USER0469,13,2025,29,Chittagong,Married,4,47189.11,0.0,9289.81,10973.51,4027.6,1425.72,24025.02,1254.09,2378.23,1641.11,2034.31,57049.38,-9860.27,-20.9
USER0469,14,2025,29,Chittagong,Married,4,51307.14,0.0,14547.3,17313.04,4992.01,3799.18,21411.06,3242.77,3366.77,2918.59,1450.46,73041.17,-21734.03,-42.36
USER0469,15,2025,29,Chittagong,Married,4,47675.02,0.0,8868.62,13693.21,3508.9,2959.57,16831.33,2049.96,2153.08,3471.41,1906.41,55442.49,-7767.47,-16.29
USER0469,16,2025,29,Chittagong,Married,4,47208.49,0.0,13823.48,15318.04,2993.92,3227.73,16977.66,2104.83,3164.78,1280.76,1605.78,60496.99,-13288.5,-28.15
USER0469,17,2025,29,Chittagong,Married,4,47719.29,0.0,12516.27,11352.15,5127.44,2926.5,7517.91,1919.42,1845.02,1278.71,1531.42,46014.85,1704.44,3.57
USER0469,18,2025,29,Chittagong,Married,4,47259.95,0.0,8597.52,11721.05,4689.95,2116.05,7270.46,3054.3,3739.0,993.42,1167.26,43349.0,3910.96,8.28
USER0469,19,2025,29,Chittagong,Married,4,47683.38,0.0,9901.09,11506.87,4310.1,2190.82,22665.56,1212.2,4037.79,2692.6,1104.59,59621.62,-11938.24,-25.04
USER0469,20,2025,29,Chittagong,Married,4,47938.94,0.0,8765.2,10298.05,5229.56,2554.14,20713.72,1448.01,3935.46,2049.28,774.21,55767.62,-7828.69,-16.33
USER0469,21,2025,29,Chittagong,Married,4,51682.91,0.0,13032.04,12246.63,4759.46,3959.62,7087.81,2866.94,4991.5,1072.97,1186.47,51203.42,479.49,0.93
USER0469,22,2025,29,Chittagong,Married,4,51473.94,0.0,9235.46,13472.98,5237.53,3334.75,16923.92,2684.31,5095.02,1914.9,1414.0,59312.87,-7838.93,-15.23
USER0469,23,2025,29,Chittagong,Married,4,51137.49,0.0,9066.95,17058.47,5333.11,3875.12,4488.9,3478.07,2969.94,2195.3,1099.58,49565.43,1572.06,3.07
USER0469,24,2025,29,Chittagong,Married,4,51582.14,0.0,9199.52,14849.69,5903.4,2696.69,8885.88,2397.5,1618.62,1635.48,1844.11,49030.89,2551.24,4.95
USER0470,1,2025,22,Chittagong,Married,4,33415.91,0.0,9884.14,9180.59,2041.56,2433.03,9060.56,1571.24,1946.9,1734.82,917.21,38770.05,-5354.14,-16.02
USER0470,2,2025,22,Chittagong,Married,4,33409.61,0.0,5859.62,7340.8,3361.13,2465.33,3268.42,1638.43,2767.78,1036.13,1387.42,29125.07,4284.54,12.82
USER0470,3,2025,22,Chittagong,Married,4,34202.72,0.0,5833.12,10031.26,2288.48,1218.22,18470.65,1259.6,2898.82,1991.14,886.7,44877.99,-10675.28,-31.21
USER0470,4,2025,22,Chittagong,Married,4,35245.3,0.0,7492.06,8526.41,3016.41,2726.09,3346.05,2046.48,1150.76,2775.26,536.04,31615.56,3629.75,10.3
USER0470,5,2025,22,Chittagong,Married,4,32860.58,0.0,8918.41,8582.29,3570.75,1842.1,13438.02,2253.96,2561.49,1281.74,1432.21,43880.97,-11020.39,-33.54
USER0470,6,2025,22,Chittagong,Married,4,34794.97,0.0,8590.02,7357.65,3781.81,1778.93,16694.64,1699.42,1611.99,2558.58,1388.83,45461.88,-10666.91,-30.66
USER0470,7,2025,22,Chittagong,Married,4,34696.38,0.0,7871.82,7698.37,3521.97,2062.29,15914.25,1934.65,3252.79,721.06,1634.25,44611.44,-9915.06,-28.58
USER0470,8,2025,22,Chittagong,Married,4,34129.15,0.0,8353.5,7949.07,2045.5,1436.75,16182.63,2108.24,2637.2,1088.27,863.02,42664.17,-8535.03,-25.01
USER0470,9,2025,22,Chittagong,Married,4,35419.92,0.0,8906.87,11243.47,2920.15,1268.66,5708.72,1184.23,2951.14,2670.46,1458.39,38312.09,-2892.17,-8.17
USER0470,10,2025,22,Chittagong,Married,4,33177.73,0.0,8351.5,10878.81,2172.26,1123.58,4090.3,1135.08,1216.71,815.59,1359.64,31143.46,2034.27,6.13
USER0470,11,2025,22,Chittagong,Married,4,34217.67,0.0,7495.55,10956.7,3691.31,2312.27,10185.24,898.65,2769.43,1566.86,472.77,40348.79,-6131.12,-17.92
USER0470,12,2025,22,Chittagong,Married,4,35479.54,51099.61,7625.47,10179.82,3643.1,2162.81,17182.63,1457.8,1479.4,1122.56,1273.7,46127.3,40451.85,114.01
USER0470,13,2025,22,Chittagong,Married,4,34697.42,0.0,6902.24,10104.51,3712.19,1307.27,3229.62,834.85,1335.15,981.76,1405.75,29813.34,4884.08,14.08
USER0470,14,2025,22,Chittagong,Married,4,34243.72,0.0,6885.34,11702.41,2925.73,2582.25,8536.63,1870.62,1491.68,2515.98,1654.52,40165.16,-5921.44,-17.29
USER0470,15,2025,22,Chittagong,Married,4,34687.82,0.0,8480.46,8281.49,2723.12,1627.95,16424.8,1321.29,2303.19,1250.47,1273.3,43686.06,-8998.24,-25.94
USER0470,16,2025,22,Chittagong,Married,4,35600.65,0.0,9982.45,12073.35,2245.13,2425.92,9128.94,1510.19,1102.05,1976.67,427.38,40872.08,-5271.43,-14.81
USER0470,17,2025,22,Chittagong,Married,4,34130.99,0.0,9487.95,11500.77,3165.5,2549.32,10810.09,1532.28,2906.3,2373.92,759.51,45085.64,-10954.64,-32.1
USER0470,18,2025,22,Chittagong,Married,4,33064.81,0.0,9352.61,11438.87,2559.66,1769.51,15128.55,1711.19,2543.06,2425.28,1384.32,48313.06,-15248.24,-46.12
USER0470,19,2025,22,Chittagong,Married,4,33343.08,0.0,9025.27,11393.1,1914.84,1076.99,11132.57,1562.12,1914.95,2238.04,699.66,40957.54,-7614.45,-22.84
USER0470,20,2025,22,Chittagong,Married,4,34759.67,0.0,9251.63,8097.47,2037.71,1306.69,18642.32,1955.25,1670.21,2341.16,1729.21,47031.65,-12271.98,-35.31
USER0470,21,2025,22,Chittagong,Married,4,32919.04,0.0,9679.22,7316.2,2634.79,1032.12,5880.6,1256.6,1867.96,2233.45,1365.83,33266.77,-347.73,-1.06
USER0470,22,2025,22,Chittagong,Married,4,33187.46,0.0,7198.17,10600.29,2711.74,1910.08,13981.02,1049.28,1044.32,1952.31,1203.65,41650.86,-8463.4,-25.5
USER0470,23,2025,22,Chittagong,Married,4,34697.57,0.0,10212.61,7436.01,2438.92,2345.65,4444.16,2014.87,2820.38,948.27,1063.52,33724.38,973.19,2.8
USER0470,24,2025,22,Chittagong,Married,4,34582.59,0.0,8864.23,12057.75,2155.13,2357.44,2854.22,1297.42,1183.0,2397.15,577.39,33743.73,838.85,2.43
USER0471,1,2025,43,Khulna,Divorced,1,94058.83,0.0,16048.21,16968.76,5777.05,6989.24,13154.98,5019.51,8850.3,3608.35,2054.4,78470.8,15588.02,16.57
USER0471,2,2025,43,Khulna,Divorced,1,96668.29,0.0,23110.93,19063.69,9334.76,4744.05,9063.17,3310.86,8167.86,5212.89,4079.97,86088.18,10580.11,10.94
USER0471,3,2025,43,Khulna,Divorced,1,92106.18,0.0,15970.1,21357.05,5112.25,2829.8,5055.13,5688.21,7829.24,3731.67,1652.91,69226.35,22879.83,24.84
USER0471,4,2025,43,Khulna,Divorced,1,89900.74,0.0,15716.86,15102.9,10472.76,5066.59,8277.86,4568.22,5321.75,3309.92,3605.35,71442.2,18458.55,20.53
USER0471,5,2025,43,Khulna,Divorced,1,91102.0,0.0,22005.04,25019.12,6086.19,5909.55,13220.69,2050.11,6605.69,5056.13,4476.84,90429.37,672.63,0.74
USER0471,6,2025,43,Khulna,Divorced,1,95538.88,0.0,20206.48,20311.9,8244.89,5259.05,9037.05,3369.69,8155.9,4423.76,3834.23,82842.95,12695.92,13.29
USER0471,7,2025,43,Khulna,Divorced,1,98269.97,0.0,20562.02,17502.95,7665.74,5193.03,11817.68,6142.67,4108.97,6600.16,1105.13,80698.36,17571.62,17.88
USER0471,8,2025,43,Khulna,Divorced,1,94638.56,0.0,15776.79,17142.3,10869.35,4872.64,12260.8,5452.67,3240.89,4021.21,2885.36,76522.01,18116.55,19.14
USER0471,9,2025,43,Khulna,Divorced,1,96951.74,0.0,23150.39,21397.21,10535.96,5779.12,12526.21,4384.21,3800.4,4412.81,1417.15,87403.46,9548.28,9.85
USER0471,10,2025,43,Khulna,Divorced,1,94303.12,0.0,14109.69,24910.59,10539.84,4184.87,2355.19,2634.37,7043.16,3191.29,3794.88,72763.88,21539.24,22.84
USER0471,11,2025,43,Khulna,Divorced,1,92478.18,0.0,15933.56,16401.92,10975.82,6479.22,5877.51,3965.07,6186.65,2654.61,3404.19,71878.56,20599.62,22.28
USER0471,12,2025,43,Khulna,Divorced,1,94378.08,97461.34,23115.88,17068.01,10789.76,4790.65,9458.49,2965.98,3724.77,2625.78,4552.37,79091.7,112747.72,119.46
USER0471,13,2025,43,Khulna,Divorced,1,90479.86,0.0,20657.0,17749.18,10039.41,4583.91,3479.12,5339.15,6805.22,6676.32,1725.73,77055.03,13424.84,14.84
USER0471,14,2025,43,Khulna,Divorced,1,91117.78,0.0,14598.5,19097.28,9963.69,5773.93,6691.58,5529.41,3870.23,6081.9,2320.5,73927.02,17190.77,18.87
USER0471,15,2025,43,Khulna,Divorced,1,95781.01,0.0,14068.67,24464.38,9518.81,3121.53,6455.62,5471.52,5162.86,5542.86,1138.04,74944.29,20836.72,21.75
USER0471,16,2025,43,Khulna,Divorced,1,90239.26,0.0,17888.38,18305.13,10171.14,4017.77,10704.71,2301.79,8712.15,3557.78,1949.83,77608.69,12630.57,14.0
USER0471,17,2025,43,Khulna,Divorced,1,95705.27,0.0,16511.61,23493.65,5809.84,3142.85,8964.87,5561.49,7578.63,5524.17,1584.88,78171.99,17533.28,18.32
USER0471,18,2025,43,Khulna,Divorced,1,91017.53,0.0,20690.98,16887.39,5414.92,6457.26,2984.92,2737.73,6616.73,6441.55,2407.74,70639.21,20378.32,22.39
USER0471,19,2025,43,Khulna,Divorced,1,98304.78,0.0,15990.1,26098.76,6307.85,6066.6,2699.28,2280.26,8860.99,3020.09,3724.46,75048.37,23256.41,23.66
USER0471,20,2025,43,Khulna,Divorced,1,97930.17,0.0,16535.98,24612.73,7500.53,5828.39,13639.3,3030.14,9436.08,3790.4,4738.17,89111.73,8818.44,9.0
USER0471,21,2025,43,Khulna,Divorced,1,95623.21,0.0,15856.77,25980.24,6807.43,7643.4,5124.62,2795.89,6000.24,6896.28,4205.69,81310.56,14312.65,14.97
USER0471,22,2025,43,Khulna,Divorced,1,97628.49,0.0,20407.91,22455.08,9021.88,2952.18,6340.19,5518.66,7960.05,6799.65,1941.54,83397.13,14231.37,14.58
USER0471,23,2025,43,Khulna,Divorced,1,97914.71,0.0,21238.88,22888.59,9078.28,5965.7,6234.1,5352.47,8465.58,4639.81,3979.81,87843.21,10071.5,10.29
USER0471,24,2025,43,Khulna,Divorced,1,94532.04,0.0,21220.21,20802.21,9208.62,4571.75,7369.16,3985.43,7993.38,6458.11,3280.12,84888.99,9643.05,10.2
USER0472,1,2025,46,Barisal,Married,1,98365.68,0.0,14311.48,24315.02,6496.77,3145.49,11505.5,4097.92,7920.38,6555.16,3162.36,81510.09,16855.59,17.14
USER0472,2,2025,46,Barisal,Married,1,100229.68,0.0,22659.37,24845.98,8581.4,7601.06,6467.3,4410.4,9679.12,2103.03,4112.08,90459.74,9769.94,9.75
USER0472,3,2025,46,Barisal,Married,1,98277.8,0.0,15636.89,25358.44,9105.94,6682.93,12561.46,2870.05,6544.46,5711.51,3538.41,88010.09,10267.71,10.45
USER0472,4,2025,46,Barisal,Married,1,99848.52,0.0,18672.36,23841.03,7591.12,7573.55,12051.01,5083.65,7193.4,7383.4,1573.86,90963.37,8885.14,8.9
USER0472,5,2025,46,Barisal,Married,1,101180.56,0.0,14601.28,20175.27,9483.11,4569.9,11783.17,3645.19,8103.78,2517.34,1949.15,76828.19,24352.37,24.07
USER0472,6,2025,46,Barisal,Married,1,103630.37,0.0,13790.36,28363.87,11963.53,7344.81,5636.47,2933.73,5057.94,6654.52,3138.98,84884.21,18746.16,18.09
USER0472,7,2025,46,Barisal,Married,1,98379.6,0.0,19022.94,26914.85,10341.96,7288.65,7725.76,2221.99,9188.91,4078.85,1526.75,88310.66,10068.94,10.23
USER0472,8,2025,46,Barisal,Married,1,95308.44,0.0,18336.6,18534.32,8791.54,5677.22,13558.91,5874.31,8649.6,6302.46,1066.21,86791.17,8517.28,8.94
USER0472,9,2025,46,Barisal,Married,1,100700.52,0.0,13388.58,25416.09,5524.51,5445.28,15015.24,6271.95,5724.41,2673.94,1573.57,81033.6,19666.93,19.53
USER0472,10,2025,46,Barisal,Married,1,103990.7,0.0,17297.17,24942.96,6107.48,5423.91,13498.97,2579.89,7327.94,6084.63,4599.41,87862.37,16128.33,15.51
USER0472,11,2025,46,Barisal,Married,1,98847.05,0.0,16293.71,26710.17,8482.61,3462.3,3646.07,5309.64,6634.14,3651.83,2643.09,76833.57,22013.48,22.27
USER0472,12,2025,46,Barisal,Married,1,96084.83,53781.3,15498.4,21165.99,9370.71,6757.72,3624.13,2555.68,5449.99,5365.31,3030.81,72818.73,77047.39,80.19
USER0472,13,2025,46,Barisal,Married,1,96245.94,0.0,17091.51,20983.79,10740.12,3469.67,13259.02,4411.34,8277.84,2449.5,3648.35,84331.15,11914.8,12.38
USER0472,14,2025,46,Barisal,Married,1,98276.86,0.0,13123.78,21066.66,7388.46,7471.38,6252.3,4216.19,4716.49,5201.72,4429.59,73866.58,24410.29,24.84
USER0472,15,2025,46,Barisal,Married,1,100034.84,0.0,13241.28,21214.46,9019.39,3363.4,10165.51,4642.79,5154.31,7311.86,2829.0,76941.99,23092.85,23.08
USER0472,16,2025,46,Barisal,Married,1,100283.63,0.0,16405.7,18604.57,10047.24,7228.02,9888.39,5355.1,8095.7,4166.83,4950.89,84742.43,15541.2,15.5
USER0472,17,2025,46,Barisal,Married,1,99165.37,0.0,14547.43,19150.56,9489.08,3444.74,11791.27,4447.18,5232.23,2146.26,4016.39,74265.13,24900.25,25.11
USER0472,18,2025,46,Barisal,Married,1,104846.16,0.0,21169.8,23274.75,10912.2,6963.11,2106.18,6465.5,9187.31,8192.64,4920.5,93191.98,11654.18,11.12
USER0472,19,2025,46,Barisal,Married,1,99785.06,0.0,19361.55,17543.71,5308.34,5005.84,11967.15,3477.52,5089.81,1998.72,4792.42,74545.06,25240.0,25.29
USER0472,20,2025,46,Barisal,Married,1,101032.29,0.0,14790.82,18691.23,9671.72,4370.44,8593.19,3562.25,4492.84,6918.64,4130.6,75221.73,25810.56,25.55
USER0472,21,2025,46,Barisal,Married,1,102041.28,0.0,22178.54,23675.61,8200.0,4319.03,12484.91,2657.29,8671.41,3050.63,1488.75,86726.17,15315.11,15.01
USER0472,22,2025,46,Barisal,Married,1,101573.05,0.0,20038.88,26436.23,8459.31,3872.92,9870.07,3517.25,5672.76,5620.27,3722.01,87209.71,14363.34,14.14
USER0472,23,2025,46,Barisal,Married,1,103638.99,0.0,17798.55,20720.13,11238.47,6788.16,13990.62,5501.19,8747.13,7127.43,3639.35,95551.04,8087.95,7.8
USER0472,24,2025,46,Barisal,Married,1,100461.71,0.0,15732.4,21136.98,9671.2,7995.78,7109.58,4232.96,8339.38,6819.12,4005.62,85043.02,15418.69,15.35
USER0473,1,2025,56,Khulna,Divorced,0,155177.64,0.0,33720.78,34797.06,15428.32,11378.03,0.0,5111.53,13242.7,12059.92,6085.24,131823.57,23354.07,15.05
USER0473,2,2025,56,Khulna,Divorced,0,166071.09,0.0,26189.39,30362.45,16567.02,11215.27,0.0,9210.36,10148.62,10261.18,5289.3,119243.6,46827.48,28.2
USER0473,3,2025,56,Khulna,Divorced,0,154840.58,0.0,27479.39,27800.2,16558.1,10427.8,0.0,6869.97,10248.06,5621.98,4952.82,109958.34,44882.24,28.99
USER0473,4,2025,56,Khulna,Divorced,0,157359.26,0.0,29807.41,35099.8,12693.57,8111.87,0.0,9325.09,6006.02,9659.12,4784.23,115487.1,41872.16,26.61
USER0473,5,2025,56,Khulna,Divorced,0,167002.52,0.0,25137.43,29494.85,19852.53,8332.86,0.0,7997.58,11913.26,8640.0,3139.45,114507.97,52494.55,31.43
USER0473,6,2025,56,Khulna,Divorced,0,157340.75,0.0,32955.63,25352.19,17448.72,12383.66,0.0,7090.2,10706.89,6614.92,4710.33,117262.54,40078.22,25.47
USER0473,7,2025,56,Khulna,Divorced,0,153006.88,0.0,24542.67,35239.31,8353.69,8803.23,0.0,7663.43,8974.85,8979.4,3736.06,106292.63,46714.25,30.53
USER0473,8,2025,56,Khulna,Divorced,0,166548.18,0.0,29687.05,39650.7,9651.23,6041.76,0.0,9491.57,11203.5,4088.37,3864.59,113678.77,52869.41,31.74
USER0473,9,2025,56,Khulna,Divorced,0,163963.73,0.0,34730.83,31319.22,16846.95,9645.89,0.0,5140.81,7101.44,10626.84,5255.78,120667.76,43295.98,26.41
USER0473,10,2025,56,Khulna,Divorced,0,160131.75,0.0,31867.41,28978.57,12399.98,6006.87,0.0,5897.23,7894.15,11736.96,5195.59,109976.75,50154.99,31.32
USER0473,11,2025,56,Khulna,Divorced,0,164123.39,0.0,27417.54,35831.31,10523.15,5038.71,0.0,7266.28,13838.22,10472.25,1748.75,112136.21,51987.18,31.68
USER0473,12,2025,56,Khulna,Divorced,0,155217.24,289568.7,27538.77,33537.02,16086.73,11262.34,0.0,7770.5,14517.45,10788.1,3069.48,124570.39,320215.56,206.3
USER0473,13,2025,56,Khulna,Divorced,0,166091.23,0.0,24631.04,41342.02,16729.95,11416.68,0.0,9665.98,16396.05,13249.03,1837.81,135268.57,30822.67,18.56
USER0473,14,2025,56,Khulna,Divorced,0,163892.05,0.0,26311.25,33506.18,17902.44,13014.6,0.0,5866.26,12910.2,12287.39,5556.28,127354.6,36537.46,22.29
USER0473,15,2025,56,Khulna,Divorced,0,158419.88,0.0,31301.45,36202.68,10071.39,7174.51,0.0,8049.89,9145.94,4178.34,2201.06,108325.26,50094.62,31.62
USER0473,16,2025,56,Khulna,Divorced,0,159428.06,0.0,34275.6,27608.85,13993.04,5587.8,0.0,4694.41,12896.29,6897.7,2056.83,108010.52,51417.54,32.25
USER0473,17,2025,56,Khulna,Divorced,0,165416.86,0.0,37878.58,35310.21,13432.73,12638.07,0.0,4952.43,15059.82,11187.73,5478.87,135938.45,29478.42,17.82
USER0473,18,2025,56,Khulna,Divorced,0,155766.94,0.0,29790.59,24008.04,8474.13,11641.3,0.0,8296.79,14143.11,3993.84,3961.39,104309.18,51457.75,33.04
USER0473,19,2025,56,Khulna,Divorced,0,159953.4,0.0,23090.52,24776.29,12372.66,5319.04,0.0,5587.96,11542.94,4490.12,6715.38,93894.91,66058.49,41.3
USER0473,20,2025,56,Khulna,Divorced,0,153884.6,0.0,29474.92,38392.68,12004.6,5120.41,0.0,3898.57,7872.94,5826.48,2068.67,104659.27,49225.34,31.99
USER0473,21,2025,56,Khulna,Divorced,0,158013.71,0.0,31647.5,33745.87,10781.88,5318.9,0.0,7864.42,7444.88,4197.79,4669.22,105670.46,52343.24,33.13
USER0473,22,2025,56,Khulna,Divorced,0,157441.75,0.0,23181.5,24996.54,12576.57,7501.14,0.0,8323.72,9069.9,9816.43,6395.49,101861.31,55580.44,35.3
USER0473,23,2025,56,Khulna,Divorced,0,156676.5,0.0,33968.48,28721.91,7934.27,6499.5,0.0,4119.73,5389.11,11047.31,1651.21,99331.52,57344.98,36.6
USER0473,24,2025,56,Khulna,Divorced,0,165871.23,0.0,25983.67,30137.84,19144.16,6147.43,0.0,4974.36,9812.47,10598.13,3393.58,110191.63,55679.6,33.57
USER0474,1,2025,41,Barisal,Married,0,112564.56,0.0,23766.42,18085.05,8671.22,6375.0,0.0,2843.82,6175.92,8134.39,2368.64,76420.46,36144.1,32.11
USER0474,2,2025,41,Barisal,Married,0,116664.03,0.0,22921.26,17505.57,13877.45,8457.48,0.0,4587.34,6566.44,8290.94,1198.9,83405.38,33258.65,28.51
USER0474,3,2025,41,Barisal,Married,0,112647.75,0.0,18363.43,19946.72,11486.28,3946.19,0.0,6199.52,5207.92,7570.8,2448.39,75169.24,37478.51,33.27
USER0474,4,2025,41,Barisal,Married,0,118599.52,0.0,18908.67,18426.42,11306.17,5201.64,0.0,3386.88,8816.73,8863.07,4035.02,78944.61,39654.91,33.44
USER0474,5,2025,41,Barisal,Married,0,111834.52,0.0,19399.84,22313.61,8535.59,7621.99,0.0,2494.17,6256.14,5909.4,4697.37,77228.1,34606.42,30.94
USER0474,6,2025,41,Barisal,Married,0,111634.05,0.0,19381.93,19768.19,13087.33,4166.04,0.0,4870.13,7327.0,6309.44,1372.28,76282.33,35351.72,31.67
USER0474,7,2025,41,Barisal,Married,0,111326.19,0.0,17343.05,25433.12,7903.62,7471.36,0.0,3620.01,5226.27,6717.07,4391.44,78105.95,33220.24,29.84
USER0474,8,2025,41,Barisal,Married,0,117838.53,0.0,18619.59,21396.37,7381.49,7921.44,0.0,7042.73,5762.77,5097.47,2912.18,76134.06,41704.47,35.39
USER0474,9,2025,41,Barisal,Married,0,111288.42,0.0,16352.93,21356.18,10045.3,7929.13,0.0,4776.44,10702.05,6447.01,2594.36,80203.39,31085.02,27.93
USER0474,10,2025,41,Barisal,Married,0,116336.67,0.0,23994.97,27506.13,12843.75,4527.03,0.0,6360.68,3650.52,8208.84,2108.98,89200.9,27135.78,23.33
USER0474,11,2025,41,Barisal,Married,0,109265.37,0.0,15225.3,16506.0,10516.37,4208.96,0.0,5905.42,4739.77,5712.38,2145.28,64959.49,44305.88,40.55
USER0474,12,2025,41,Barisal,Married,0,116723.38,149224.49,22613.79,26061.19,8433.71,5878.06,0.0,2445.75,7706.5,8539.26,1669.75,83348.01,182599.87,156.44
USER0474,13,2025,41,Barisal,Married,0,110687.19,0.0,18392.36,18227.27,7830.59,4718.39,0.0,3304.39,3452.58,7750.21,4037.61,67713.4,42973.79,38.82
USER0474,14,2025,41,Barisal,Married,0,117058.59,0.0,20143.67,20226.36,7876.07,5118.85,0.0,4382.02,6666.73,8713.11,2078.93,75205.74,41852.86,35.75
USER0474,15,2025,41,Barisal,Married,0,118182.83,0.0,25715.15,23566.61,6034.82,7438.25,0.0,5421.51,5868.09,4411.37,2289.16,80744.95,37437.87,31.68
USER0474,16,2025,41,Barisal,Married,0,117096.94,0.0,21403.41,24594.62,14040.59,5981.86,0.0,4266.37,3644.14,5066.01,3830.58,82827.57,34269.38,29.27
USER0474,17,2025,41,Barisal,Married,0,115888.7,0.0,21138.42,22833.85,7109.05,9066.27,0.0,4825.1,9590.21,6728.08,4909.03,86200.02,29688.69,25.62
USER0474,18,2025,41,Barisal,Married,0,109334.84,0.0,16607.6,26105.19,9141.99,6288.26,0.0,2441.45,4696.82,5473.2,3159.56,73914.06,35420.78,32.4
USER0474,19,2025,41,Barisal,Married,0,110322.09,0.0,25035.67,21380.2,5829.7,5876.31,0.0,4954.58,8794.24,4035.59,1516.01,77422.3,32899.79,29.82
USER0474,20,2025,41,Barisal,Married,0,116682.4,0.0,18361.28,19150.79,10890.07,6887.83,0.0,4235.19,9983.33,2937.62,5277.36,77723.47,38958.93,33.39
USER0474,21,2025,41,Barisal,Married,0,107757.13,0.0,14256.07,23553.81,7688.03,5134.52,0.0,5251.62,9140.45,7574.96,2771.32,75370.79,32386.35,30.05
USER0474,22,2025,41,Barisal,Married,0,115847.65,0.0,15997.51,21418.93,5909.16,3479.99,0.0,3257.27,6756.68,5552.87,1205.71,63578.11,52269.54,45.12
USER0474,23,2025,41,Barisal,Married,0,115305.25,0.0,15190.36,20585.8,8460.57,7084.96,0.0,4805.47,7888.6,6893.48,4233.95,75143.2,40162.06,34.83
USER0474,24,2025,41,Barisal,Married,0,118632.26,0.0,17460.41,29078.99,12009.62,7588.81,0.0,4328.3,5846.75,7894.19,1214.35,85421.43,33210.83,27.99
USER0475,1,2025,27,Chittagong,Divorced,0,65021.85,0.0,13838.88,13578.84,6659.26,5082.68,0.0,2326.24,4815.23,4338.59,1551.52,52191.24,12830.61,19.73
USER0475,2,2025,27,Chittagong,Divorced,0,63659.7,0.0,18726.25,13357.48,6896.51,4960.14,0.0,1761.69,1969.65,2381.53,2543.77,52597.02,11062.68,17.38
USER0475,3,2025,27,Chittagong,Divorced,0,60156.97,0.0,11311.69,14574.78,5970.36,2922.5,0.0,3196.06,3682.77,2669.15,1263.23,45590.54,14566.43,24.21
USER0475,4,2025,27,Chittagong,Divorced,0,62416.66,0.0,18035.67,10798.16,7210.63,4426.22,0.0,1514.94,2721.51,1667.17,2884.52,49258.82,13157.84,21.08
USER0475,5,2025,27,Chittagong,Divorced,0,64497.13,0.0,11056.47,16056.66,6747.21,4133.76,0.0,2178.81,6191.51,2187.46,1172.43,49724.3,14772.82,22.9
USER0475,6,2025,27,Chittagong,Divorced,0,62431.08,0.0,11440.23,14350.8,3807.62,4203.39,0.0,1252.54,3393.65,4011.3,1362.4,43821.92,18609.17,29.81
USER0475,7,2025,27,Chittagong,Divorced,0,60019.42,0.0,13100.45,9922.53,6141.55,3141.57,0.0,1734.42,5318.02,4430.36,2289.0,46077.91,13941.51,23.23
USER0475,8,2025,27,Chittagong,Divorced,0,61549.27,0.0,10731.55,11982.29,4977.86,2605.74,0.0,1357.85,1948.01,1384.28,1056.94,36044.51,25504.75,41.44
USER0475,9,2025,27,Chittagong,Divorced,0,65533.99,0.0,19254.88,12127.94,6359.58,4983.15,0.0,2940.56,5699.67,5216.44,2140.72,58722.94,6811.05,10.39
USER0475,10,2025,27,Chittagong,Divorced,0,64983.93,0.0,11894.72,15051.57,7306.3,2928.89,0.0,2217.12,3355.04,1479.81,1101.21,45334.66,19649.27,30.24
USER0475,11,2025,27,Chittagong,Divorced,0,61320.55,0.0,13750.31,12222.04,6539.4,4529.98,0.0,3526.03,1971.31,2708.12,2372.22,47619.42,13701.13,22.34
USER0475,12,2025,27,Chittagong,Divorced,0,65682.26,81277.2,16977.23,13517.49,6081.84,4593.03,0.0,3744.34,4068.5,3796.12,3077.28,55855.82,91103.64,138.7
USER0475,13,2025,27,Chittagong,Divorced,0,63811.58,0.0,16524.04,12402.21,7257.94,4871.5,0.0,1491.26,4419.93,3631.39,1404.31,52002.59,11808.98,18.51
USER0475,14,2025,27,Chittagong,Divorced,0,65469.0,0.0,14253.61,15369.79,6932.29,3669.06,0.0,2003.01,3956.28,4771.69,2561.32,53517.04,11951.96,18.26
USER0475,15,2025,27,Chittagong,Divorced,0,61905.96,0.0,11526.52,15363.77,6845.25,2868.42,0.0,1902.5,4117.55,2312.91,2601.72,47538.64,14367.32,23.21
USER0475,16,2025,27,Chittagong,Divorced,0,60023.68,0.0,11286.33,13547.43,5574.76,2642.24,0.0,1644.48,2286.43,4359.07,1694.27,43035.02,16988.66,28.3
USER0475,17,2025,27,Chittagong,Divorced,0,61554.66,0.0,17395.84,12344.68,4532.13,2273.07,0.0,2957.81,5340.48,3800.68,1895.17,50539.85,11014.8,17.89
USER0475,18,2025,27,Chittagong,Divorced,0,64695.26,0.0,11819.7,14993.11,4931.61,4575.22,0.0,1392.54,2716.38,4532.15,2774.29,47735.0,16960.26,26.22
USER0475,19,2025,27,Chittagong,Divorced,0,63746.08,0.0,14582.71,12330.23,7316.13,3564.63,0.0,1682.92,5820.12,4267.79,837.65,50402.18,13343.9,20.93
